Edad,Ingresos anuales (USD),Duración (días),Resultado,País de origen_País A,País de origen_País B,País de origen_País C,País de origen_País D,País de origen_País E,País de origen_País F,Motivo del viaje_Estudios,Motivo del viaje_Negocios,Motivo del viaje_Trabajo,Motivo del viaje_Turismo,Historial laboral_Desempleado,Historial laboral_Empleado,Historial laboral_Estudiante,Nivel educación_Doctorado,Nivel educación_Licenciatura,Nivel educación_Maestría,Nivel educación_Secundaria,Antecedentes penales_No,Antecedentes penales_Sí,Dominio del idioma_Alto,Dominio del idioma_Bajo,Dominio del idioma_Medio,Tipo de visa_Estudiante,Tipo de visa_Negocios,Tipo de visa_Trabajo,Tipo de visa_Turista
-1.4814209841257435,1.159629063114322,-1.0511544558641617,0,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False
-0.9625604372989545,0.18055866015349603,1.2486347126632895,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False
-0.5178228257331352,0.4320775704492397,-0.1274686422752674,1,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False
1.038758814747232,1.2821493135018043,0.2165571964593718,1,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False
0.001037721093653793,0.7929937990262721,0.7208142477553499,1,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False
-1.4072980488647737,0.830962499514355,-0.10861791138569815,1,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
0.7422670737033524,-0.7544917806789588,0.09402744567717151,1,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False
-1.3331751136038037,0.24671912075398036,0.4993181598029109,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False
-0.14720814942828594,0.5779011107612828,-0.4337930192307681,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False
-0.9625604372989545,1.5053578114961212,-0.06620376688416729,1,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False
-0.5919457609941051,0.8377731351644048,-1.4187437082107626,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False
0.6681441384423826,-0.6104242927644895,-1.3574788328196623,0,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
-1.110806307820894,-1.5486783427006263,1.0884035001019505,1,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
-1.3331751136038037,-0.5690146787946742,1.2674854435528586,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False
-0.5919457609941051,-0.8515255408638155,-0.7778188579654073,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True
0.37165239739850314,0.4423291195810221,1.390015194335059,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
-1.5555439193867133,-0.9309275857595187,0.8998961912062579,1,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
-0.2954540199502257,-0.2827544075523347,-1.1972476202583235,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
0.8905129442252921,0.14887852568375193,-1.3009266401509545,1,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False
-0.36957695521119555,-1.2841076916121041,-1.0652925040313388,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
0.1492835916155935,-0.876940839753026,-0.36781546111727564,1,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False
-1.5555439193867133,-0.8622991596273091,1.0459893556004198,1,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
-0.36957695521119555,0.9874410064008663,0.20713183101458715,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False
-0.2954540199502257,1.4178636873088952,0.04690061845324834,1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False
0.5940212031814127,-1.3663099281688036,0.07988939750999456,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
-1.259052178342834,-1.068540394591014,-1.0134529940850232,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False
1.2611276205301414,1.0186228016767043,1.2250712990513277,1,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
0.6681441384423826,0.5581573865074798,-0.2264349794455061,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False
1.1870046852691716,-0.0003384672344136026,0.009199156674109796,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False
1.1128817500082018,-1.4456407817510917,1.1261049618810892,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False
-0.4436998904721654,-0.36687880957124325,0.9093215566510425,0,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False
1.1870046852691716,0.7030079788695158,1.583235185953144,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
-1.7037897899086532,0.6000890701090063,0.44747864985659536,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False
-0.9625604372989545,-0.9620619201597467,-1.6732285752199476,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False
0.29752946213753323,-1.2978950759768393,-0.994602263195454,1,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True
0.07516065635462366,0.2637575750980075,1.4936942142276899,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False
-0.07308521416731607,-1.705726380094459,0.5181688906924802,1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True
0.5198982679204428,-0.636765078728097,0.16000500379066396,1,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False
0.445775332659473,-1.4404438158717854,-0.8956359260252152,1,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False
1.3352505557911114,1.7045985673073358,-0.1227559595528751,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True
0.8163900089643223,-1.1812837046028148,-1.4611578527122935,1,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True
-1.259052178342834,-0.6263474165316792,0.3815010917431029,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
-0.5919457609941051,-1.5757547722361904,-0.773106175243015,1,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True
0.1492835916155935,0.2029127325658548,1.5549590896187901,1,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True
-1.6296668546476831,0.6465532673312976,1.2533473953856817,0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False
-1.7037897899086532,-1.498535927618552,-0.7778188579654073,0,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
-0.8884375020379846,-1.6784601070564544,-0.1745954694991906,0,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False
-1.4072980488647737,1.3083239864007763,-0.01907693966024411,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True
0.9646358794862621,0.04650541699275859,0.40977718807745683,1,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False
0.5940212031814127,1.6071139288041831,-0.05206571871699034,1,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
-1.110806307820894,-0.5181366201406432,-0.7118412998519148,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
1.2611276205301414,1.6400755069154,0.885758143039081,1,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
0.8163900089643223,-0.19706379663829277,-1.6213890652736322,1,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
-0.36957695521119555,0.9202364065369597,-0.9993149459178462,0,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False
-0.5919457609941051,0.5736770928319836,-0.8532217815236844,1,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
-1.5555439193867133,-0.05570157863359938,-0.5563227700129684,1,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
-0.2954540199502257,0.6058318360578288,-1.0982812830880848,1,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False
0.001037721093653793,0.5144459200705744,-0.21700961400072147,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
0.6681441384423826,1.68592271275476,0.10816549384434847,1,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
0.001037721093653793,-1.502665023796631,0.31552353362961044,1,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False
-0.9625604372989545,-0.5572918425189787,-1.6261017479960245,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False
-1.184929243081864,1.1317932595689961,1.0978288655467352,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
0.8905129442252921,-1.702949918871268,1.4041532425022358,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
1.038758814747232,-1.4392810244193377,-1.1406954275896157,0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False
1.1870046852691716,0.04785805194764654,-1.3574788328196623,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False
-0.2954540199502257,-1.3323991325453846,-1.4894339490466473,1,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
0.8163900089643223,1.569928332763667,-0.9003486087476076,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
0.07516065635462366,0.8858272717196346,-0.5374720391233991,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True
0.8163900089643223,0.3361828712790255,-0.5704608181801453,0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
0.07516065635462366,1.514944908369362,-1.2302363993150698,1,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True
0.37165239739850314,-1.035507625166382,-0.8202330024669382,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
-0.4436998904721654,-1.1337041768036862,-0.24057302761268307,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True
1.6317422968349908,-0.18318149052233748,-0.3065505857261755,1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False
-0.4436998904721654,-0.8492236883967255,0.8527693639823347,1,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False
-1.6296668546476831,0.9708534303751352,1.6445000613442442,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
0.8163900089643223,-0.9065089652581205,-0.4667817982875143,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False
-0.5919457609941051,1.570308019768548,-0.9286247050819615,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False
1.2611276205301414,1.1296575201665415,0.8669074121495116,1,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True
0.8905129442252921,1.0577542936172346,0.4144898707998491,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
0.6681441384423826,-0.007647442078369548,1.3381756843887436,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
-1.4814209841257435,0.5574692038111333,-0.3536774129500987,1,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
0.6681441384423826,0.9844272407996247,0.9281722875406118,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False
-0.7401916315160448,1.411836156106412,-1.0652925040313388,1,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False
-0.2213310846892558,-1.0285546068895017,-1.041729090419377,1,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
-0.2954540199502257,0.6528892942252464,0.2731093891280796,1,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
-1.184929243081864,0.769595587350491,-0.24999839305746768,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True
-1.259052178342834,0.04069145973052091,-0.862647146968469,0,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False
-1.5555439193867133,-0.5381176487724968,1.3994405597798436,1,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False
-0.5178228257331352,0.07925342116373003,1.630362013177067,1,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
0.6681441384423826,-1.5913694003119145,-1.1265573794224388,1,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
-0.8884375020379846,1.29166521906163,-0.37724082656206026,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True
-0.14720814942828594,1.5504456433257194,-0.5374720391233991,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
-0.14720814942828594,0.3400034717656389,1.569097137785967,1,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False
1.6317422968349908,-1.543861063826201,0.0893147629547792,1,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False
0.445775332659473,-1.4794091947476802,-0.6458637417384224,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
1.038758814747232,1.0693822081417101,-0.45264375012033736,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False
1.038758814747232,0.09759704958703505,0.22598256190415641,1,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False
1.557619361574021,1.583668256252792,-0.7966695888549766,0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
-1.184929243081864,0.7477635845698434,-0.20758424855593682,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False
0.2234065268765634,-0.7492473539240424,-1.4658705354346857,1,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
0.2234065268765634,-0.11042396821204876,-0.773106175243015,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False
0.7422670737033524,1.5399093289402765,1.196795202716974,1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False
-0.2213310846892558,1.580440916711305,1.2297839817737202,1,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
0.445775332659473,-0.528150864894375,1.1166795964363045,1,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False
0.6681441384423826,1.5934689270662783,-1.0794305521985157,1,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False
0.29752946213753323,-0.5389956749712838,0.25897134096090263,1,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True
1.7058652320959606,1.2210197057159908,-1.4611578527122935,1,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True
0.6681441384423826,-1.094667606614376,0.9187469220958272,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
-1.4072980488647737,-1.686884412477248,-1.395180294598801,0,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False
-0.36957695521119555,0.9276640335699409,1.0695527692123814,1,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
-1.4814209841257435,-1.581948416503309,0.02333720484128675,1,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False
0.8163900089643223,1.4892923051021012,1.1779444718274046,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True
-0.5178228257331352,-1.3221238529757973,1.0978288655467352,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
1.483496426313051,0.429894370171175,0.692538151420996,1,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
0.29752946213753323,-0.32670317836729057,-1.3339154192077007,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False
0.445775332659473,0.7492823325893667,-1.527135410825786,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
0.37165239739850314,0.45210605995670344,1.4088659252246283,1,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False
1.6317422968349908,-0.5508608938738097,1.1261049618810892,1,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
-1.3331751136038037,0.6161545765030263,-1.1029939658104773,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True
0.8163900089643223,-0.7218624286970127,0.13172890745631005,1,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False
1.2611276205301414,-1.0542546710323728,-1.4234563909331548,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
0.9646358794862621,-0.23610036682760294,-0.3631027783948833,1,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False
0.001037721093653793,-1.007980317312522,0.042187935730856024,1,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True
0.37165239739850314,-1.2492239480386782,0.471042063468557,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
1.6317422968349908,-0.24791812485451872,-0.7259793480190918,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
0.5198982679204428,-0.3908702821921506,-1.0323037249745926,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False
0.8163900089643223,0.07234786376245997,0.9705864320421427,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False
0.6681441384423826,0.7573981423186944,0.4898927943581262,1,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
-0.2213310846892558,0.37097169310123146,-1.0275910422522,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False
0.5940212031814127,-0.022194200452866283,-1.3150646883181316,1,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True
-0.07308521416731607,0.8175073412788906,-0.20287156583354451,1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False
0.6681441384423826,1.2062119125256385,0.1364415901787024,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True
-1.5555439193867133,-1.4131300819581707,0.1741430519578409,1,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True
-0.4436998904721654,-0.3479181897650069,-1.3433407846524854,1,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
0.07516065635462366,0.8348305608765784,1.2910488571648202,1,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True
1.3352505557911114,0.7251722077794341,-0.3819535092844526,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
0.5198982679204428,1.2896006709725905,0.07046403206520993,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False
-1.5555439193867133,-0.004135337283221885,-0.4573564328427297,0,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False
1.1870046852691716,0.7986416432238744,-0.3536774129500987,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True
1.6317422968349908,0.5738669363344241,0.4050645053550645,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False
0.001037721093653793,0.36363898781947046,1.6397873786218518,1,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True
0.5940212031814127,0.8235823333569838,-1.6166763825512398,1,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False
1.7058652320959606,0.11800522609937956,-0.26413644122464464,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
-0.14720814942828594,1.0387224824975831,0.4427659671342031,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
-0.07308521416731607,1.2798474610347141,-0.7495427616310534,1,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False
-1.6296668546476831,0.1266431054604184,1.6492127440666364,1,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
0.2234065268765634,1.2221113058550233,1.3994405597798436,1,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False
1.3352505557911114,1.0980723074480176,0.33437426451917973,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False
-1.6296668546476831,0.8108390882556711,0.8056425367584116,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False
0.1492835916155935,-1.6930543263065614,1.5973732341203208,0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
-0.5178228257331352,-0.4970877218075623,-0.1463193731648367,1,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False
1.1870046852691716,-0.029123488291941398,0.25897134096090263,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False
0.6681441384423826,-0.6134617888035362,-0.21700961400072147,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True
-1.110806307820894,0.674650105692479,0.6124225451403265,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
1.4093734910520812,0.4240804129089373,1.0365639901556352,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False
1.1128817500082018,-1.4354129630571144,-0.9616134841387077,1,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
0.37165239739850314,1.5262880576401767,0.8197805849255885,1,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False
1.3352505557911114,1.0699754690868364,-0.9521881186939231,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
0.1492835916155935,-0.8575293416284936,1.5596717723411824,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0.8163900089643223,0.6017739311931649,0.9375976529853964,0,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
0.07516065635462366,0.11098101650908425,-0.33953936478292174,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False
0.001037721093653793,0.3034823279836642,-1.5318480935481782,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
-0.8143145667770147,1.6112430249822622,-0.38666619200684493,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
-1.259052178342834,-0.6915111987443514,0.09402744567717151,1,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True
0.8905129442252921,-1.5125368859235326,-1.0794305521985157,0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False
1.557619361574021,-0.8360532954149218,-0.8485090988012921,1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False
